2400,浦东盛夏路1107弄（盛夏路益江路）,http://sh.58.com/zufang/24274822477371x.shtml?version=,价格2400元/月　押一付三　  租房贷
3200,龙东大道5401弄,http://sh.58.com/zufang/24144282158647x.shtml?version=,价格3200元/月　  租房贷
2300,浦东川周路4318号,http://sh.58.com/zufang/24273094490683x.shtml?version=,价格2300元/月　押一付三　  租房贷
2300,浦东新川路640弄,http://sh.58.com/zufang/24254660498750x.shtml?version=,价格2300元/月　  租房贷
3200,浦东耀华路550弄、德州路465弄、济阳路...,http://sh.58.com/zufang/24265695193011x.shtml?version=,价格3200元/月　押一付三　  租房贷
3400,浦东川沙-华夏二路1278弄,http://sh.58.com/zufang/24265578660151x.shtml?version=,价格3400元/月　押一付三　  租房贷
3000,--金桥四街坊博兴路986弄,http://sh.58.com/zufang/24243409288632x.shtml?version=,价格3000元/月　  租房贷
3200,浦东懿行路971弄、和佳路110弄、和佳路...,http://sh.58.com/zufang/24255859499061x.shtml?version=,价格3200元/月　押一付三　  租房贷
3000,--曙光小区,http://sh.58.com/zufang/24254440904513x.shtml?version=,价格3000元/月　  租房贷
3200,--东绣苑,http://sh.58.com/zufang/24254220993979x.shtml?version=,价格3200元/月　  租房贷
2300,中科路2166弄,http://sh.58.com/zufang/24232954902969x.shtml?version=,价格2300元/月　押一付三　  租房贷
2600,--惠善佳苑,http://sh.58.com/zufang/24249810456889x.shtml?version=,价格2600元/月　  租房贷
3500,海松路52弄,http://sh.58.com/zufang/24243795834676x.shtml?version=,价格3500元/月　押一付三　  租房贷
2700,--北蔡香花小区,http://sh.58.com/zufang/24243618647479x.shtml?version=,价格2700元/月　押一付三　  租房贷
3000,--潼港八村5911弄,http://sh.58.com/zufang/24243091348033x.shtml?version=,价格3000元/月　  租房贷
2800,"浦东城丰路245弄,城丰路143弄",http://sh.58.com/zufang/24241110603961x.shtml?version=,价格2800元/月　押一付三　  租房贷
2800,华夏一路325弄,http://sh.58.com/zufang/24231866671545x.shtml?version=,价格2800元/月　  租房贷
3500,华夏二路1500弄,http://sh.58.com/zufang/23499450973092x.shtml?version=,价格3500元/月　  租房贷
2000,浦东环庆路168弄,http://sh.58.com/zufang/22294001438473x.shtml?version=,价格2000元/月　押一付三　  租房贷
3500,--依水园,http://sh.58.com/zufang/24317844480180x.shtml?version=,价格3500元/月　  租房贷
2600,浦东华夏东路858弄,http://sh.58.com/zufang/24316186433337x.shtml?version=,价格2600元/月　  租房贷
3500,浦东孙耀路111弄、孙环路177弄、孙耀路178弄,http://sh.58.com/zufang/24223010920629x.shtml?version=,价格3500元/月　押一付三　  租房贷
2500,--汇贤雅苑,http://sh.58.com/zufang/21577798270092x.shtml?version=,价格2500元/月　  租房贷
2500,--凌桥景园,http://sh.58.com/zufang/24030298845875x.shtml?version=,价格2500元/月　  租房贷
2000,拱海路79号,http://sh.58.com/zufang/24144395507259x.shtml?version=,价格2000元/月　押一付一　  租房贷
3500,孙环路177弄,http://sh.58.com/zufang/24222353041080x.shtml?version=,价格3500元/月　押一付三　  租房贷
2000,申江南路7777弄,http://sh.58.com/zufang/24221394959798x.shtml?version=,价格2000元/月　  租房贷
3200,杨思路云台路702号,http://sh.58.com/zufang/24217233183285x.shtml?version=,价格3200元/月　押一付三　  租房贷
2700,航春路169弄瑞馨苑14栋4楼404,http://sh.58.com/zufang/24201220089268x.shtml?version=,价格2700元/月　押一付三　  租房贷
2400,海松路359弄海松路398弄海松路421弄,http://sh.58.com/zufang/24195659926711x.shtml?version=,价格2400元/月　押一付三　  租房贷
3500,--城林雅苑19号楼1603室,http://sh.58.com/zufang/24184836578106x.shtml?version=,价格3500元/月　押一付三　  租房贷
3000,紫薇路667弄,http://sh.58.com/zufang/24184633019320x.shtml?version=,价格3000元/月　押一付三　  租房贷
